,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language
437,2015-11-30 01:45:25+00:00,3,"IN SHORT: A culinary legend from the '80s is brought back to life in Midtown Manhattan.

THE STORY: It is a rare film whose remake decades later is touted as better than the original. In a revival, the paradigms set by the original film somehow feel compromised, anachronistic, or just banal and no longer relevant. Rarely does a remake win an Oscar.
The same can often be said of a restaurant, particularly a restaurant like Jams, whose original style of California cuisine made waves in the restaurant culture of New York, but whose intellectual direction today is much less clear. Yet like many of these contemporary movies, Jams is still a restaurant worth experiencing, if not for insights into the culinary canon, then for tremendously well prepared food with a mild spark of freshness and creativity.

The origin of ""California cuisine"" and its then-novel idea of using all-natural, locally grown ingredients to establish a regional style of cooking rooted in abundant seafood, lightly cooked vegetables, and lots of herbs is usually traced back to the 1970s with Alice Waters and her Berkeley restaurant, Chez Panisse. But after cooking in her kitchen and in Michael's Restaurant in Santa Monica, Jonathan Waxman gets the credit for bringing this style of cooking with French techniques and Californian ingredients to New York in 1984 with the original Jams.

Despite its popular success and its bounty of light proteins, citrus, and fresh cilantro that drew New Yorkers eagerly away from the steakhouse, economic forces compelled Jams to shutter by the end of the '80s. Over 25 years later, the restaurant that now sits in the 1 Hotel Central Park on 58th Street and 6th Avenue is not so much a shot-for-shot remake of a once influential pioneer of cuisine, but rather a contemporary, New American restaurant with quiet nods to Waxman's Western culinary roots.

Much like the decor in the hotel rooms upstairs, the spacious dining room at Jams is airy and full of light, neutral colors and natural woods, with an occasional pop of green, crawling ivy. Large windows that stretch to the floor give the space a high-end, yet industrial loft-like feel. At night, the sense is that Jams could easily be sitting on the side streets of San Francisco or Downtown LA.

Occasional misfires on the menu threaten to shake the California dream of this restaurant, however. While the Roasted Mushroom Salad is full of delightfully earthy notes coming from the pine nuts, parmesan, and bitter greens, the muscatel vinaigrette is applied too liberally, and slimes up the mushrooms in a thick, oily dressing. The Maplebrook Burrata is a more balanced first bite, with subtle pepper flavors from the watercress and sweeter, nuttier flavors from the pistachio on top.

Seared, just barely cripsy Gnocchi is served with lots of shaved brussels sprouts, pecorino, and a massive dose of walnut sage pesto in what would have been a heavy-handed stylistic faux pas if it weren't so good. The sage is an addictive complement to the bitterness of the sprouts, and all balance the perfectly prepared potato pillows of gnocchi, which was served at the end of summer with corn, lobster, and cherry tomatoes. It's a dish that only improves as it evolves.

Proteins like the Jams Chicken and NY Steak are both charred on the outside and juicy on the inside, dressed with the lightest of sauces. The chimichurri sauce coating the steak is more successful than the simple tarragon butter melting over the restaurant's signature chicken dish, but they are likely the best two entrees on the menu.

Yet the film is still in post-production, it would seem. The restaurant opened in August of this year, so it may be helpful to think of it as a work in progress to forgive several blunders in service that can occur throughout the course of a single meal. At one point while ordering recently, my friend looked up from her menu at our waiter and asked if he could possibly replace the beets in a salad with tomatoes or something else. He just stared beyond our table, impatient and unsympathetic, and mumbled simply, ""Tomatoes aren't in season.""

That's not what she asked, but, well, okay. Thanks for reminding us that despite all of Jams' talk about low-fat sauces and fresh, colorful ingredients plucked in their prime, we are still in Midtown Manhattan, 3000 miles away from west coast hospitality, 3000 miles away from California.

Yet I suppose that's what happens when a remake is so far removed from its original. Some significant details are lost, replaced with sanitized versions of themselves. In the end, The Great Gatsby was a good movie, but it wasn't a Best Picture. The new Jams is a good restaurant, even if it isn't an inspired one.",False,5,3,3,Ali M.,en
436,2015-12-04 19:42:42+00:00,3,"Something Missing. You will experience a very mild case of sticker shock based on what you get. Not so much that the entrees are priced at $20-37 (for lunch) but the fact that the entrees do not come with any sides or garnish.  More than likely, you will end up ordering another $10 side or two. Decor is modern and the Jam chicken was tasty. I didn't in any way have a bad experience but don't see myself returning. Did not see any real value in this place.",False,1,0,0,Ray L.,en
435,2015-12-09 21:30:29+00:00,1,"Worst dining experience ever. We went for a drink and dinner on Friday. The ambiance is nice, especially it's hard to find the kind of restaurant in midtown. So we were excited. 

As a result, it was wasting our time and money. Long wait for food but no bread served...unbelievable. The prices are pretty expensive. We waited and so starving...Then our waiter felt bad and offered us a free drink. It was nice but we wanted food more...

Food finally arrived yet we ended up reordering. I had never reordered unless food was uncooked but we needed to do. All of the food was too salty and bland. (Tuna Tarutaru, our first dish - We thought way too salty but we thought only this dish and we were hungry so we ate. I think the tuna had been soaked in soy source for hours.) 

All food we ordered was disappointing. The waiter and floor manager were nice but everything was disconnected. I won't write anymore. We were still hungry and exhausted when we left the restaurant after more than 3 hours with so many disappointments. 

Too bad, the place is pretty. The location and cute ambiance will collect people (especially tourists who don't know well) though. We will never go back.",False,1,0,0,S T.,en
434,2015-12-10 02:28:04+00:00,2,"In a word: NOISE. Also: terrible service (waited 10 minutes for our coats). Food ok, pricey and hard to enjoy amid the cacophony emanating from concrete floors, brick walls and double height ceiling . Second time dining here, will not be back .",False,2,0,0,Marjorie K.,en
433,2015-12-13 01:00:31+00:00,3,"We were in this area to do the normal holiday stuff, and didn't want to deal with the traffic to our normal eating ground of village and LES. Jams is a new restaurant from Jonathan Waxman, who's Barbuto is highly respected. We knew eating in midtown would result in underwhelming results and Jams was a little better than expected. The standouts are location, ambience, and that kale salad. The chicken, tuna and seafood stew were good but a little over salted for my tastes. All in all, much like momofuku a few blocks down, the uptown production isn't close to the flagship. But still an okay choice in the area.",False,2,0,2,Kristina D.,en
432,2015-12-24 01:57:21+00:00,5,Amazing. Wonderful overall dining experience for our honeymoon. The wait staff were lovely and attentive to my allergies. Can't wait to come back!,False,0,0,0,Danielle C.,en
431,2015-12-29 01:03:31+00:00,3,"Overpriced for less than mediocre food. Service is really slow here. There were no exceptional dishes. Blinis were dry, Jams chicken was underwhelming and unseasoned. I don't have any compliments for this place.",False,0,0,0,April H.,en
430,2015-12-29 21:35:47+00:00,2,"I have to add to the other reviews that talk about bad, inept or non-existent service.  The staff does not seem trained or to understand that casual or informal does not mean ignoring customers while the staff gathers at the bar to socialize with each other for long periods of time. At these prices and at this location there are much better choices for lunch and dinner. No matter how good the food, bad service is annoying and can ruin the whole experience.  This place is not well-managed. 

The food was good but lacked attention to detail. Our order was a long wait and arrived lukewarm, had obviously been sitting somewhere for awhile.  Our waiter recommended a side of French fries (she said ""they are just like the ones at 'FiveGuys'"").  The fries at Five Guys do not cost $10 and arrive limp, soggy and cooled-off.  This is a place for tourists and conventioneers. This location is doing damage to Jonathan Waxman's brand.",False,0,0,0,Mark S.,en
429,2016-01-01 04:13:29+00:00,1,"Never again. I called for a reservation a week before. They called me the night before to confirm my reservation. My friends and I showed up and they gave our table to another party five minutes before our reservation. The service is not good, very pushy waiter, but the food is fine. It is insane that a restaurant this big had only two bathrooms, therefore you end up waiting in line for a long time!",False,0,0,0,Aleks M.,en
428,2016-01-02 19:33:55+00:00,3,"The food is okay here but very pricey. We did getto try a handful of items on the menu. I particularly enjoyed the beet salad w fresh mozz ball, calamari, the squid ink pasta, and the steak. Really nice decor but only 2 bathrooms, the other bathroom is further away from the seating area. Liked the fact u can see the chefs in the open kitchen area. Service was good.",False,0,0,0,Linh L.,en
