,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language
145,2012-11-29 22:09:40+00:00,3,"It was very good food but you can get the same food elsewhere for half the price. Maybe this is because I'm not a HUGE fan of italian food. Strong martinis, very disappointing bread basket. They did have a truffle menu ($100-200 per dish) that was excellent (but how could you mess up truffles? they're delicious). Very good service (but expected)

Somebody else was paying but wouldn't come here on my own",False,0,0,0,Alex C.,en
144,2012-12-12 20:25:04+00:00,3,"Had lunch there recently.  The space while at points rather narrow is nicely appointed with works of art.  The lunch prix fixe at $26 for two courses seemed reasonable and while a couple of the dishes were unavailable when we went, the preparation and presentation were just fine.  A  veal scallopine in a sauce with lemon and artichoke was not too adventurous and the veal pounded into small medallions might be been more tender.  The starter salad with toasted hazelnuts and cheese was perfectly okay.  Their ""crudo"" app of sashimi looked and tasted fine.  The small dish of olives they served with the bread was very tasty. We did not try any wine.  So, basically aside from the convenient location if you want a quiet meal on the Upper East Side, it's hard to get excited pro or con about the cuisine here.",False,0,0,0,James M.,en
143,2013-01-01 04:03:32+00:00,4,"Loved it. Great food and great service in attractive East Side location. The extensive, interesting menu  will dazzle you. The in season white truffles had an awesome aroma. I felt like I was in a first class, authentic restaurant in Italy. The small eat-in bar was humming on a Sunday night.",False,0,0,0,Andrew S.,en
142,2013-01-25 19:22:31+00:00,2,"Like fellow Yelpers... this italian restaurant left me stale (like the bread)  that was served to us..  I think for the price, it could have done better..  I have eaten at Del Posto and it was incredible..  and a few mom and pop places (which it truly amazing)  

I would not come back..  Sorry",False,3,2,0,Rob W.,en
141,2013-03-04 22:08:58+00:00,2,"The decoration is chic and modern, with artworks very tastefully arranged. I thought I was in for an amazing dinner.

Unfortunately, the food was very mediocre. The pasta and fish entrees both had fancy names but bland flavors. The salad and butternut squash soup were better, but still not impressive. 

The servers at the table were prompt and didn't let my wine glass empty (always a plus). The other staff though, like the hosts, were standoffish...

Caravaggio is definitely a nice dinner spot, so I wouldn't swing by to grab drinks and enjoy the atmosphere. I'm not sure in what situation I'd come back here, given the disappointing experience with the food.",False,4,2,0,Janet B.,en
140,2013-03-23 12:46:27+00:00,3,"I really wanted to give Caravaggio 4 stars. Before trying this place I read a few negative Yelp reviews and thought perhaps Yelpers were being overly critical. 

But it's true, everything on the menu sounds so much more beautiful than it tastes. And for the slightly higher price they charge per dish compared to other great Italian restaurants in the area, you would think there'd be an extra WOW factor. 

Unfortunately not. 

AMBIANCE:
Contemporary, sophisticated design, a tad-bit stuffy with quite a number of men wearing jackets. The wall at the back of the restaurant is plastered with basic sketches of people's faces with their mouths open (interesting?). Like a 6 year old designed the wall. 

FOOD:
Bread baskets for me are key and can make or break my experience. Caravaggio served a semi-warm bread basket with about 3-4 selections. Coupled with olive oil and balsamic vinegar. Each table also has a standing basket of breadsticks. It wasn't bad, but i've had more exciting bread baskets. 

Now the two highlights for me were the amuse bouche and my warm octopus salad appetizer. 

The amuse bouche was a fried risotta croquetta on creamy tartar sauce. It was delicious! Great start to the meal. 

BEST DISH OF THE NIGHT - the warm octopus salad. I almost always get the octopus salad at every italian restaurant I dine at and i've had some amazing ones. Caravaggio's octopus salad was definitely a winning dish. The vegetables were all cooked in a warm broth and topped with slices of juicy octopus. Very hearty dish that held up the entire meal. 

For my main, I tried two pastas - the oriechette with sausage and broccoli rabe and the meat ragu with fettucine and peas. I was slightly disappointed. I like my pastas to taste home-cooked and hearty. These pastas just didn't hit that target. The oriechette pasta was on the dry side, and the ragu was just A-OK. Nothing to crow about, i didn't even finish my dish. 

DESSERT:

I tried the apple tart a la mode and the chocolate hazelnut mousse cake. Both dishes were solid and my sister who is a dessert fanatic thoroughly enjoyed them. I am picky about my apple tarts and the one served here had a lovely flaky crust. Only wish the scoop of vanilla ice-cream was larger. Ask for two scoops so that you can have consistent bites of ice-cream and apple tart. 

At the end of the meal, it was a nice treat to get complimentary petit fours that comprised a selection of biscottis and one macaroon. I'm not a huge fan of biscotti or macaroon, so I have not much to comment on this. 

OVERALL:
I have no qualms paying a premium for good food. However, the only dish I tried at Caravaggio that was value for the quality was their warm octopus salad. Every other dish was surprisingly underwhelming. I really did expect better from this place seeing as the items on the menu looked so tasty. Note to Yelpers: Try Felidia instead on 58th between 2nd and 3rd. You won't be disappointed.",False,0,1,1,Annabel A.,en
139,2013-04-26 14:17:50+00:00,2,"The breadsticks here were the best part of my meal. Those things are about as long as a person's forearm. And they're nice and crunchy and I swear they must lace it with crack because I am usually so controlled around that sort of stuff. Not this time though; I probably had about six or seven breadsticks before we were even served drinks.

The wine was also yummalicious, but my uncle got a few of their most expensive bottles of white and red, so there you go. Initially the waiters were slow in refilling, but once the meal commenced, my glass was always full. So my initial frustration was replaced with a nice and happy buzz.

As for the actual food? Totally not worth the price when there are so many other Italian restaurants in the city that serve better food at cheaper prices. Hell, just go to Eataly and you'll get fresher and tastier cheeses and pastas that are cooked al dente.

Their fresh buffalo mozzarella was okay, but didn't blow me away like some places. My uncle loved it, but he was also well on his way to getting drunk.

I ordered the homemade penne in tomato sauce with melted mozzarella on top. It was essentially a penne alla vodka, and a bland one at that. The top pieces of penne were dried out and cracked. They were tough to chew. And this is my opinion of it with three glasses of wine in me. Usually I'm a lot more appreciative of food when I've got booze in my system, but an Italian cannot overlook poorly prepared pasta. And it was NOT al dente. More on the mushier side. I think the only redeeming part of my dish was the broccoli rabe that came as a side and the partially burnt mozzarella (I like my cheeses when they're browned and crunchy). The broccoli rabe was sautéed and spicy. My grandpa stole the rest of my side when I wasn't looking. 

Speaking of my grandpa, we came here for his birthday. The staff gave us all tiramisu for dessert and everyone at the table polished it off (again, there was a lot of booze). I had about two spoons of it. I'm not sure what it was about the dessert, but I was not a fan. It, too, was bland in taste. the mouthfeel wasn't very appealing either. They also gave us three plates of cookies. Nobody touched them, but I tried one of the macarons. It wasn't bad, but it was stick to your teeth chewy. 

This place is great if you get their private room. There's lots of artwork to look at while you're chatting with friends and family. The lighting is on the dimmer side, which lends to the intimate atmosphere. I think this place would be nice for a few drinks...not so much for food.

Waitstaff was attentive, which is why I'm giving this place 2stars instead of 1. The food though...the food just did not live up to the fancy names or the price.",False,3,4,1,Tori N.,en
138,2013-05-05 21:40:20+00:00,1,"Seriously mediocre food, with some things outright bad.  Extraordinarily overpriced.",False,1,0,1,Matthew D.,en
137,2013-05-30 16:36:25+00:00,4,"so good  deserts
Food was just okey , risotto turned out not very tasty , but service was exceptional 
Id like to come back to this place and try something else maybe pasta will be good :)
I originally came here to drink tea with desert and it was just delicious , creamy . Tasty right amount of sugar  and fruits 
Bravissimo",False,0,0,0,Maria O.,en
136,2013-06-13 11:36:52+00:00,3,This is close to our hotel so thought we'd try it. Overall the food was a cut above most Italian. The service started out five star but once our entrees were delivered we were abandoned by wait staff. Dropped three bills without wine so expected better.,False,0,0,0,Josi K.,en
